,Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings,from Low,from High,Price 31122018,Price 31122019,P 2018,P 2019,change
364,PSX,Phillips 66,Energy,92.44,21.11,2.9285639999999997,9.93,107.47,75.135,47996220000,5311000000.0,0.47499472,2.12,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSX,0.8601470177724015,0.8127974902639551,86.15,111.41,86.15,111.41,0.293209518282066
365,PNW,Pinnacle West Capital,Utilities,74.34,16.06,3.698776,3.95,92.48,73.81,8397609889,1614399000.0,2.9931207000000004,1.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNW,0.8038494809688581,0.9928705945655099,85.20,89.93,85.2,89.93,0.05551643192488265
366,PXD,Pioneer Natural Resources,Energy,169.16,118.29,0.1816118,-3.39,199.83,125.46,29983119693,1717000000.0,6.7890477,2.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PXD,0.8465195416103688,0.7416646961456609,131.52,151.37,131.52,151.37,0.15092761557177603
367,PNC,PNC Financial Services,Financials,149.38,17.55,1.9354837999999999,10.4,160.07,115.25,73315000000,0.0,4.046530000000001,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PNC,0.9332167176860123,0.7715222921408489,116.91,159.63,116.91,159.63,0.36540928919681814
368,RL,Polo Ralph Lauren Corp.,Consumer Discretionary,101.32,17.74,1.8570102,-1.19,119.33,66.06,8753430477,506100000.0,1.3948757999999999,2.44,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RL,0.8490739964803485,0.6519936833793921,103.46,117.22,103.46,117.22,0.13299826019717775
369,PPG,PPG Industries,Materials,110.3,18.73,1.5771488999999999,6.31,122.0697,99.57,29043337549,2585000000.0,1.9551051,4.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPG,0.9035821338137147,0.9027198549410698,102.23,133.49,102.23,133.49,0.3057810818742053
370,PPL,PPL Corp.,Utilities,29.52,12.83,5.2196894,2.79,40.2,29.205,20839814845,3937000000.0,3.7497053,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PPL,0.7343283582089551,0.9893292682926829,28.33,35.88,28.33,35.88,0.26650194140487127
371,PX,Praxair Inc.,Materials,144.07,24.63,2.1998534,4.32,166.95,115.53,42948664203,3632000000.0,3.887915,6.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PX,0.862952979934112,0.8019018532657737,,,0.0,0.0,
372,PCLN,Priceline.com Inc,Consumer Discretionary,1806.06,24.26,0.0,42.66,2067.99,1589.0,91817448863,4803487000.0,9.176563999999999,6.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PCLN,0.8733407801778539,0.8798157314817892,,,0.0,0.0,
373,PFG,Principal Financial Group,Financials,60.38,11.96,3.1914895,4.5,75.585,58.9401,18457199721,0.0,1.7167546000000002,1.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PFG,0.7988357478335649,0.9761526995693938,44.17,55.00,44.17,55.0,0.24518904233642735
374,PG,Procter & Gamble,Consumer Staples,80.22,20.46,3.3704788999999997,5.6,94.67,80.1,206318943299,17249000000.0,3.1595004,3.85,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PG,0.8473645294179782,0.9985041136873597,91.92,124.90,91.92,124.9,0.3587902523933857
375,PGR,Progressive Corp.,Financials,51.07,20.76,2.1061797,2.73,58.25,36.84,31062780000,0.0,1.1458876,3.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PGR,0.8767381974248927,0.7213628353240651,60.33,72.39,60.33,72.39,0.19990054699154647
376,PLD,Prologis,Real Estate,58.33,20.76,2.931379,3.06,67.53,48.69,31953288000,2969194000.0,14.380373,2.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PLD,0.863764252924626,0.834733413337905,58.72,89.14,58.72,89.14,0.5180517711171662
377,PRU,Prudential Financial,Financials,103.38,9.99,2.6985697999999996,9.73,127.14,97.88,47136080000,0.0,1.083727,0.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PRU,0.8131193959414817,0.946798220158638,81.55,93.74,81.55,93.74,0.1494788473329245
378,PEG,Public Serv. Enterprise Inc.,Utilities,46.73,16.11,3.60587,1.75,53.28,41.67,24138050331,3613000000.0,3.4491453,1.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PEG,0.8770645645645645,0.8917183821955917,52.05,59.05,52.05,59.05,0.1344860710854947
379,PSA,Public Storage,Real Estate,180.49,18.21,4.316159,6.81,232.21,180.9254,32258539942,1924803000.0,16.164170000000002,6.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PSA,0.7772705740493518,1.0024123220122998,202.41,212.96,202.41,212.96,0.05212193073464766
380,PHM,Pulte Homes Inc.,Consumer Discretionary,28.67,12.86,1.2036108,1.44,35.21,21.06,8792572352,992811000.0,1.0341544,1.99,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PHM,0.8142573132632775,0.7345657481688175,25.99,38.80,25.99,38.8,0.49288187764524816
381,PVH,PVH Corp.,Consumer Discretionary,142.68,20.98,0.100529455,6.77,157.96,84.53,11478625926,1057500000.0,1.7617522,2.14,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PVH,0.9032666497847557,0.5924446313428652,92.95,105.15,92.95,105.15,0.13125336202259286
382,QRVO,Qorvo,Information Technology,76.85,19.71,0.0,-0.13,85.24,62.68,9877885146,806875000.0,3.3891419999999997,1.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QRVO,0.9015720319099014,0.8156148340923878,60.73,116.23,60.73,116.23,0.9138811131236624
383,QCOM,QUALCOMM Inc.,Information Technology,62.42,16.51,3.5055351000000003,1.65,69.28,48.92,96282828902,4191000000.0,4.263658,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=QCOM,0.9009815242494227,0.7837231656520346,56.91,88.23,56.91,88.23,0.5503426462836059
384,PWR,Quanta Services Inc.,Industrials,33.51,17.54,0.0,1.28,40.105,30.23,5330131216,649404000.0,0.77893436,1.43,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=PWR,0.8355566637576363,0.9021187705162639,30.10,40.71,30.1,40.71,0.35249169435215943
385,DGX,Quest Diagnostics,Health Care,96.42,17.07,1.9884668999999997,5.5,112.965,90.1,13578300000,1453000000.0,1.7709883000000002,2.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DGX,0.8535387066790598,0.934453432897739,83.27,106.79,83.27,106.79,0.2824546655458149
386,RRC,Range Resources Corp.,Energy,12.82,35.61,0.6097561,-2.79,34.09,12.7,3255587970,820095000.0,1.9624339,0.59,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RRC,0.37606336168964505,0.9906396255850233,,,0.0,0.0,
387,RJF,Raymond James Financial Inc.,Financials,86.06,16.94,1.0982976,4.12,99.1,71.35,13216271700,0.0,1.9734555,2.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RJF,0.8684157416750757,0.8290727399488728,74.41,89.46,74.41,89.46,0.2022577610536218
388,RTN,Raytheon Co.,Industrials,198.74,25.78,1.5612764,6.95,213.45,147.86,59066255840,3868000000.0,2.2938327999999997,5.28,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RTN,0.9310845631295386,0.7439871188487471,153.35,219.74,153.35,219.74,0.4329312031300947
389,O,Realty Income Corporation,Real Estate,47.56,15.54,5.3720360000000005,1.12,63.6,48.89,13784942453,1075568000.0,15.588069,1.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=O,0.7477987421383648,1.0279646761984862,63.04,73.63,63.04,73.63,0.1679885786802029
390,RHT,Red Hat Inc.,Information Technology,124.65,79.9,0.0,1.68,135.77,78.48,22799923883,541809000.0,8.202077000000001,15.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RHT,0.9180967813213523,0.6296028880866426,,,0.0,0.0,
391,REG,Regency Centers Corporation,Real Estate,55.58,15.27,3.6850338,1.43,72.05,56.66,9858367494,487636000.0,13.762162,1.51,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REG,0.7714087439278279,1.0194314501619288,58.68,63.09,58.68,63.09,0.07515337423312896
392,REGN,Regeneron,Health Care,322.62,27.93,0.0,7.74,543.5518,319.5,35950369241,2043160000.0,8.48541,5.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=REGN,0.5935404868496434,0.9903291798400595,373.50,375.48,373.5,375.48,0.005301204819277094
393,RF,Regions Financial Corp.,Financials,17.9,17.9,1.8987342,1.0,19.9,13.0,21500640000,0.0,3.474771,1.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RF,0.8994974874371859,0.7262569832402235,13.38,17.16,13.38,17.16,0.28251121076233177
394,RSG,Republic Services Inc,Industrials,62.72,26.13,2.1362228,1.77,69.4,57.53,21590903863,2734000000.0,2.8841186000000003,2.83,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RSG,0.9037463976945244,0.9172512755102041,72.09,89.63,72.09,89.63,0.24330697738937435
395,RMD,ResMed,Health Care,89.26,31.54,1.5120423,2.41,104.78,67.04,13233622689,636942000.0,6.1640687000000005,6.61,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RMD,0.8518801297957626,0.7510643065202779,113.87,154.97,113.87,154.97,0.36093791165364
396,RHI,Robert Half International,Industrials,52.26,20.18,1.7075773,2.32,60.59,42.92,7047165475,565196000.0,1.3330402,5.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RHI,0.8625185674203664,0.821278224263299,57.20,63.15,57.2,63.15,0.10402097902097895
397,ROK,Rockwell Automation Inc.,Industrials,178.73,26.48,1.7692552,6.35,210.72,147.67,24123216432,1323200000.0,3.760594,10.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROK,0.8481871678056188,0.8262183181334974,150.48,202.67,150.48,202.67,0.3468234981392877
398,COL,Rockwell Collins,Industrials,133.31,22.29,0.9748892,4.8,139.63,89.9,22197870556,1696000000.0,3.781273,3.46,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COL,0.9547375205901311,0.6743680144025205,,,0.0,0.0,
399,ROP,Roper Technologies,Industrials,259.4,27.57,0.61985797,9.38,290.415,191.22,27247789759,1555209000.0,5.9715905,4.23,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROP,0.8932045521064682,0.7371626831148805,266.52,354.23,266.52,354.23,0.3290935014257843
400,ROST,Ross Stores,Consumer Discretionary,75.06,26.52,0.82061803,2.83,85.66,52.85,29803566306,2247009000.0,2.9734495,10.28,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ROST,0.8762549614756012,0.7041033839594991,83.20,116.42,83.2,116.42,0.3992788461538461
401,RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,122.45,16.26,1.8674136000000001,7.53,135.65,93.4,27418147452,2876309000.0,3.1026611,2.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=RCL,0.9026907482491706,0.7627603103307473,97.79,133.51,97.79,133.51,0.3652725227528375
402,SPGI,"S&P Global, Inc.",Financials,173.31,27.38,1.0947506,7.95,185.38,124.64,46585950000,3021000000.0,10.254703999999998,50.56,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPGI,0.9348904951990507,0.7191737349258553,169.94,273.05,169.94,273.05,0.6067435565493704
403,CRM,Salesforce.com,Information Technology,104.03,520.15,0.0,0.27,114.52,79.63,79489115000,925804000.0,10.3738785,8.81,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CRM,0.9084002794271744,0.7654522733826781,136.97,162.64,136.97,162.64,0.1874133021829596
404,SBAC,SBA Communications,Real Estate,159.85,199.81,0.0,0.62,177.67,103.51,19572031314,1074240000.0,15.189207000000001,91.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBAC,0.8997016941520797,0.6475445730372225,161.89,240.99,161.89,240.99,0.4886033726604486
405,SCG,SCANA Corp,Utilities,35.6,8.75,6.6830335000000005,4.16,71.28,35.31,5229448882,1459000000.0,1.651705,0.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCG,0.4994388327721661,0.9918539325842697,,,0.0,0.0,
406,SLB,Schlumberger Ltd.,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126,3222000000.0,3.2297827999999997,2.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB,0.81489541772458,0.9053412462908011,36.08,40.20,36.08,40.2,0.11419068736141913
407,SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,86.46,16.04,1.3761468000000001,5.18,88.87,64.87,11328642413,1351059000.0,4.374079,4.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNI,0.9728817373691908,0.7502891510525099,,,0.0,0.0,
408,STX,Seagate Technology,Information Technology,47.44,11.51,5.085772,2.58,56.45,30.6,14113197720,1811000000.0,1.3048558000000001,13.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX,0.8403897254207262,0.6450252951096122,38.59,59.50,38.59,59.5,0.541850220264317
409,SEE,Sealed Air,Materials,42.62,21.31,1.4427412,2.46,50.62,41.22,8001938397,969700000.0,2.4700067000000003,10.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SEE,0.8419596997234294,0.9671515720319099,34.84,39.83,34.84,39.83,0.1432261768082661
410,SRE,Sempra Energy,Utilities,103.36,19.14,3.1607263,5.45,122.975,100.63,26163862235,3763000000.0,3.1530299999999998,1.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE,0.8404960357796301,0.9735874613003096,108.19,151.48,108.19,151.48,0.4001294019780015
411,SHW,Sherwin-Williams,Materials,387.65,26.75,0.8426688,18.61,435.15,302.0101,37730994828,2160668000.0,2.5276077,13.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW,0.8908422383086292,0.779079324132594,393.46,583.54,393.46,583.54,0.4830986631423779
412,SIG,Signet Jewelers,Consumer Discretionary,49.38,6.65,2.4730754,7.03,77.94,46.09,3034275549,852700000.0,0.7564699,1.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SIG,0.6335642802155504,0.9333738355609559,,,0.0,0.0,
413,SPG,Simon Property Group Inc,Real Estate,152.18,13.56,5.0368075,6.25,187.35,150.15,48139839531,4411515000.0,8.754495,13.24,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPG,0.8122764878569523,0.9866605335786568,167.99,148.96,167.99,148.96,-0.11328055241383417
414,SWKS,Skyworks Solutions,Information Technology,99.04,16.45,1.2629502000000001,5.41,117.65,90.53,18493080922,1122900000.0,6.970443700000001,4.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS,0.8418189545261369,0.9140751211631664,67.02,120.88,67.02,120.88,0.803640704267383
415,SLG,SL Green Realty,Real Estate,90.61,14.07,3.4998921999999997,0.88,115.34,91.2,8617714345,795889000.0,6.5820084,1.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLG,0.7855904282989422,1.0065114225802891,79.08,91.88,79.08,91.88,0.161861406170966
416,SNA,Snap-On Inc.,Consumer Discretionary,156.72,15.81,1.968433,9.2,185.47,140.83,9499107736,982200000.0,3.5114812999999994,3.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA,0.8449884078287594,0.8986089841755999,145.29,169.40,145.29,169.4,0.16594397412072426
417,SO,Southern Co.,Utilities,43.4,15.78,5.353022599999999,2.53,53.51,42.63,43497224128,6012000000.0,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO,0.8110633526443656,0.9822580645161291,43.92,63.70,43.92,63.7,0.45036429872495454
418,LUV,Southwest Airlines,Industrials,55.63,15.89,0.863707,5.82,66.985,49.76,34351211637,4533000000.0,1.6294897,3.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LUV,0.8304844368142121,0.8944813949307927,46.48,53.98,46.48,53.98,0.16135972461273673
419,SWK,Stanley Black & Decker,Consumer Discretionary,152.86,20.57,1.5775635000000001,8.05,176.62,121.09,24496399600,2264600000.0,1.944325,3.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK,0.8654738987657118,0.7921627633128352,119.74,165.74,119.74,165.74,0.38416569233338915
420,SBUX,Starbucks Corp.,Consumer Discretionary,53.77,25.98,2.203452,1.97,64.87,52.58,76548976000,7361500000.0,3.4392443,13.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBUX,0.828888546323416,0.9778687000185976,64.40,87.92,64.4,87.92,0.3652173913043477
421,STT,State Street Corp.,Financials,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300,0.0,3.263072,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT,0.8623435722411833,0.7638522427440633,63.07,79.10,63.07,79.1,0.25416204217536054
422,SRCL,Stericycle Inc,Industrials,70.55,16.26,0.0,2.08,88.0,61.25,6218560288,305085000.0,2.2607324,2.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRCL,0.8017045454545454,0.8681785967399008,,,0.0,0.0,
423,SYK,Stryker Corp.,Health Care,148.01,23.46,1.2234008,2.68,170.0,122.01,57509096756,2863000000.0,4.635566000000001,5.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK,0.8706470588235293,0.8243361935004393,156.75,209.94,156.75,209.94,0.3393301435406699
424,STI,SunTrust Banks,Financials,65.8,16.25,2.3185046000000002,4.48,72.06,51.96,32498948310,0.0,3.3089445,1.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STI,0.913127948931446,0.7896656534954408,,,0.0,0.0,
425,SYMC,Symantec Corp.,Information Technology,25.59,39.37,1.1286682,-0.17,34.2,25.65,16520497264,1227000000.0,3.5516492999999993,3.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYMC,0.7482456140350876,1.0023446658851114,,,0.0,0.0,
426,SYF,Synchrony Financial,Financials,34.98,13.35,1.6,2.41,40.59,26.01,28893750000,0.0,2.1096623,1.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF,0.8617886178861787,0.7435677530017154,23.46,36.01,23.46,36.01,0.5349531116794541
427,SNPS,Synopsys Inc.,Information Technology,82.62,67.72,0.0,0.87,94.8,64.75,12767067883,579844000.0,6.276264,3.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS,0.8715189873417722,0.7837085451464536,84.24,139.20,84.24,139.2,0.6524216524216524
428,SYY,Sysco Corp.,Consumer Staples,57.0,22.98,2.4644873,2.08,64.27,48.85,30445320778,2988725000.0,0.7295535,13.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYY,0.8868834604014315,0.8570175438596491,62.66,85.54,62.66,85.54,0.3651452282157679
429,TROW,T. Rowe Price Group,Financials,101.99,19.92,2.140443,4.75,120.07,66.7,25810865035,2281400000.0,7.3911157,4.61,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TROW,0.8494211709835929,0.6539856848710659,92.32,121.84,92.32,121.84,0.3197573656845756
430,TPR,"Tapestry, Inc.",Consumer Discretionary,48.85,,0.0,2.09,50.71,36.69,14247199374,0.0,4.0785494,4.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR,0.9633208440149872,0.7510747185261002,33.75,26.97,33.75,26.97,-0.2008888888888889
431,TGT,Target Corp.,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539,7105000000.0,0.8047394,3.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT,0.9035578144853875,0.6828856700885951,66.09,128.21,66.09,128.21,0.9399303979422
432,TEL,TE Connectivity Ltd.,Information Technology,95.27,19.72,1.6062645,4.71,108.23,71.93,34983666316,2797000000.0,2.5734365,3.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TEL,0.8802550124734362,0.7550120709562298,75.63,95.84,75.63,95.84,0.26722200185111733
433,FTI,TechnipFMC,Energy,29.1,18.77,1.7060366999999999,0.0,35.0,24.53,14163064455,540167833.423084,1.561575,1.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTI,0.8314285714285715,0.8429553264604811,19.58,21.44,19.58,21.44,0.09499489274770179
434,TXN,Texas Instruments,Information Technology,97.66,24.05,2.4318494999999998,3.6,120.75,74.52,100262526470,7013000000.0,6.957223399999999,9.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN,0.8087784679089026,0.7630554986688511,94.50,128.29,94.5,128.29,0.3575661375661374
435,TXT,Textron Inc.,Industrials,55.54,22.13,0.1381454,1.14,62.19,45.0,15254672353,1454000000.0,1.0645695,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT,0.8930696253416949,0.8102268635217861,45.99,44.60,45.99,44.6,-0.0302239617308111
436,BK,The Bank of New York Mellon Corp.,Financials,53.29,14.76,1.7347307,3.73,58.99,44.91,56083904906,0.0,3.3834257000000005,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK,0.9033734531276487,0.8427472321261024,47.07,50.33,47.07,50.33,0.06925855109411505
437,CLX,The Clorox Company,Consumer Staples,127.76,23.44,2.6286967,5.33,150.4,124.09,16540418002,1295000000.0,2.798683,21.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX,0.8494680851063829,0.9712742642454603,154.14,153.54,154.14,153.54,-0.003892565200467102
438,COO,The Cooper Companies,Health Care,223.17,22.96,0.026033757,7.52,256.39,187.02,11297958140,615700000.0,6.8538464999999995,3.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COO,0.8704317641093646,0.8380158623470898,254.50,321.29,254.5,321.29,0.26243614931237724
439,HSY,The Hershey Company,Consumer Staples,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020,1404123000.0,2.8396711,25.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY,0.8382693793458666,1.0122990271377368,107.18,146.98,107.18,146.98,0.3713379361821234
440,MOS,The Mosaic Company,Materials,24.13,23.66,0.3960396,0.85,34.36,19.23,9726962131,1165100000.0,1.8161957999999998,0.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS,0.7022700814901047,0.7969332780770825,29.21,21.64,29.21,21.64,-0.2591578226634714
441,TRV,The Travelers Companies Inc.,Financials,135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815,0.0,1.33382,1.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV,0.8967784789106608,0.8426042515369233,119.75,136.95,119.75,136.95,0.1436325678496868
442,DIS,The Walt Disney Company,Consumer Discretionary,101.35,17.78,1.6036655,5.7,116.1,96.2,157817273295,12544000000.0,3.9635562999999996,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS,0.8729543496985357,0.9491859891465221,109.65,144.63,109.65,144.63,0.31901504787961676
443,TMO,Thermo Fisher Scientific,Health Care,198.73,21.84,0.32763190000000003,5.6,226.44,151.69,83226586345,4751300000.0,4.015666,3.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMO,0.8776276276276276,0.7632969355406833,223.79,324.87,223.79,324.87,0.45167344385361274
444,TIF,Tiffany & Co.,Consumer Discretionary,99.62,27.0,1.9402406000000003,3.55,111.44,77.93,12810515320,949500000.0,4.516748000000001,3.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TIF,0.8939339554917445,0.7822726360168641,80.51,133.65,80.51,133.65,0.6600422307787852
445,TWX,Time Warner Inc.,Consumer Discretionary,93.02,15.35,1.6927768,6.62,103.9,85.88,74185800000,7671000000.0,2.3735986000000002,2.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TWX,0.8952839268527429,0.9232423134809719,,,0.0,0.0,
446,TJX,TJX Companies Inc.,Consumer Discretionary,74.36,21.01,1.64042,3.46,81.46,66.44,48181450881,4600216000.0,1.9293598,10.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TJX,0.9128406579916524,0.893491124260355,44.74,61.06,44.74,61.06,0.36477425122932505
447,TMK,Torchmark Corp.,Financials,80.52,17.02,0.7204611,4.5,93.595,73.53,9614412169,0.0,3.1079664,1.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMK,0.8603023665794113,0.9131892697466468,,,0.0,0.0,
448,TSS,Total System Services,Information Technology,81.17,25.85,0.6091133000000001,3.16,89.92,50.96,15694951118,1097534000.0,3.175548,6.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSS,0.90269128113879,0.6278181594185044,,,0.0,0.0,
449,TSCO,Tractor Supply Company,Consumer Discretionary,65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203,859519000.0,1.1642125,6.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO,0.797532656023222,0.7562936002426448,83.44,93.44,83.44,93.44,0.1198465963566635
450,TDG,TransDigm Group,Industrials,283.0,23.76,0.0,7.92,321.38,203.72,15241203731,1635916000.0,4.268832,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG,0.880577509490323,0.7198586572438163,340.06,560.00,340.06,560.0,0.6467682173734046
451,TRIP,TripAdvisor,Consumer Discretionary,40.05,58.04,0.0,0.81,53.29,29.5,5700998508,234000000.0,4.5925775,3.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRIP,0.7515481328579471,0.7365792759051186,,,0.0,0.0,
452,FOXA,Twenty-First Century Fox Class A,Consumer Discretionary,34.56,17.81,0.9983361,1.59,39.135,24.81,44027094922,5280000000.0,2.1080317,4.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOXA,0.8830969720199311,0.7178819444444443,*Close price adjusted for splits.**Adjusted close price adjusted for both dividends and splits.,37.07,0.0,37.07,inf
453,FOX,Twenty-First Century Fox Class B,Consumer Discretionary,34.09,17.57,1.0084034,1.59,38.56,24.3,66135313503,5280000000.0,3.1654842,4.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX,0.8840767634854773,0.7128190085068935,*Close price adjusted for splits.**Adjusted close price adjusted for both dividends and splits.,36.40,0.0,36.4,inf
454,TSN,Tyson Foods,Consumer Staples,73.92,13.92,1.6353229,4.79,84.65,57.2,26957526800,2521000000.0,0.93730986,2.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN,0.8732427643236857,0.7738095238095238,53.40,91.04,53.4,91.04,0.704868913857678
455,USB,U.S. Bancorp,Financials,52.65,15.35,2.189781,3.52,58.5,49.535,90940115897,0.0,3.7773547,2.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB,0.9,0.9408357075023741,45.70,59.29,45.7,59.29,0.297374179431072
